"BehaviorSpace results (NetLogo 5.2.0)"
"marcs.nlogo"
"result3"
"03/18/2559 18:39:05:504 +0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","use-cut-worker-by-penalty?","area.x","area.y","adversaries-rate","workers-probability","number-workers","adversaries-type","problem-label","label-level","data-fusion","reputation-algorithm","cut-workers-per-round","show-penalty?","[step]","sum-correctness / floor(ticks / update-ticks)"
"1738","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.5625"
"1743","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.02083333333333"
"1742","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.47916666666667"
"1744","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89"
"1745","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.95833333333333"
"1746","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.125"
"1747","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.35416666666667"
"1748","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.64583333333333"
"1750","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.625"
"1751","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.54166666666667"
"1753","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.41666666666667"
"1752","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.39583333333333"
"1749","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.10416666666667"
"1754","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.54166666666667"
"1755","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.91666666666667"
"1757","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.45833333333333"
"1756","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.27083333333333"
"1758","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.72916666666667"
"1759","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.0625"
"1760","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.22916666666667"
"1761","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.22916666666667"
"1762","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.41666666666667"
"1763","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.0625"
"1764","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.10416666666667"
"1765","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.77083333333333"
"1767","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.41666666666667"
"1766","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.04166666666667"
"1768","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.66666666666667"
"1770","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.70833333333333"
"1771","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.04166666666667"
"1769","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.4375"
"1772","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.41666666666667"
"1773","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.97916666666667"
"1774","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.02083333333333"
"1775","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.9375"
"1776","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.04166666666667"
"1777","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.89583333333333"
"1778","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.22916666666667"
"1780","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.39583333333333"
"1779","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.60416666666667"
"1781","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.89583333333333"
"1782","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.10416666666667"
"1783","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.83333333333333"
"1784","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.25"
"1785","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.875"
"1786","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.5"
"1787","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.4375"
"1790","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.9375"
"1793","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.66666666666667"
"1789","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.22916666666667"
"1791","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.02083333333333"
"1788","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.22916666666667"
"1792","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.29166666666667"
"1794","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.85416666666667"
"1795","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.77083333333333"
"1797","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.70833333333333"
"1796","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.1875"
"1798","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.20833333333333"
"1799","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.35416666666667"
"1801","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.20833333333333"
"1800","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","90.10416666666667"
"1802","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.95833333333333"
"1803","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.625"
"1804","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.66666666666667"
"1805","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.04166666666667"
"1806","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.39583333333333"
"1807","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.375"
"1808","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.16666666666667"
"1810","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.33333333333333"
"1809","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.6875"
"1811","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.14583333333333"
"1812","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.5"
"1813","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.6875"
"1814","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.85416666666667"
"1815","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.33333333333333"
"1816","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.64583333333333"
"1819","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.10416666666667"
"1817","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.20833333333333"
"1818","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.83333333333333"
"1820","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","89.89583333333333"
"1821","false","10","10","10","75","100","""3. perfect""","""normal""","""2 Levels""","""Majority Voting""","""Soft Penalty""","10","false","1441","88.08101851851852"
